orphanet	do
Orphanet:93256	DOID:0050879
Orphanet:6	DOID:0050710
Orphanet:2807	DOID:2626
Orphanet:3342	DOID:0050645
Orphanet:221	DOID:10223
Orphanet:369	DOID:2754
Orphanet:519	DOID:9119
Orphanet:15	DOID:4480
Orphanet:79394	DOID:1699
Orphanet:98963	DOID:0060444
Orphanet:52688	DOID:0050908
Orphanet:88673	DOID:684
Orphanet:276432	DOID:0050781
Orphanet:143	DOID:1540
Orphanet:99922	DOID:11656
Orphanet:89936	DOID:0050445
Orphanet:618	DOID:6846
Orphanet:90025	DOID:11193
Orphanet:166291	DOID:1082
Orphanet:2030	DOID:3355
Orphanet:418959	DOID:5516
Orphanet:443995	DOID:0060365
Orphanet:51636	DOID:0060591
Orphanet:100088	DOID:3963
Orphanet:75110	DOID:11080
Orphanet:590	DOID:3635
Orphanet:182	DOID:1562
Orphanet:300912	DOID:0050748
Orphanet:2398	DOID:14116
Orphanet:461	DOID:1700
Orphanet:251896	DOID:3540
Orphanet:100087	DOID:1781
Orphanet:98851	DOID:9254
Orphanet:180261	DOID:1631
Orphanet:61	DOID:3413
Orphanet:1872	DOID:0050572
Orphanet:96148	DOID:0060390
Orphanet:90041	DOID:2838
Orphanet:1247	DOID:1395
Orphanet:69	DOID:9120
Orphanet:1775	DOID:2729
Orphanet:724	DOID:9503
Orphanet:1489	DOID:1116
Orphanet:52416	DOID:0050746
Orphanet:273	DOID:11722
Orphanet:251582	DOID:6128
Orphanet:98375	DOID:718
Orphanet:319298	DOID:4465
Orphanet:648	DOID:3490
Orphanet:3135	DOID:13300
Orphanet:251679	DOID:7305
Orphanet:137807	DOID:0050639
Orphanet:357043	DOID:0060196
Orphanet:443167	DOID:0060463
Orphanet:99748	DOID:0050150
Orphanet:199343	DOID:0060484
Orphanet:324569	DOID:0060277
Orphanet:98249	DOID:13359
Orphanet:157987	DOID:4330
Orphanet:98879	DOID:12259
Orphanet:97285	DOID:10011
Orphanet:148	DOID:857
Orphanet:2616	DOID:0060241
Orphanet:597	DOID:3529
Orphanet:2869	DOID:3852
Orphanet:52417	DOID:0050909
Orphanet:325	DOID:2235
Orphanet:98974	DOID:11555
Orphanet:247203	DOID:4464
Orphanet:1293	DOID:0050690
Orphanet:354	DOID:3322
Orphanet:652	DOID:10017
Orphanet:585	DOID:0050441
Orphanet:54368	DOID:9640
Orphanet:294415	DOID:0060259
Orphanet:424002	DOID:5528
Orphanet:3010	DOID:0050740
Orphanet:647	DOID:7400
Orphanet:79379	DOID:9540
Orphanet:288	DOID:2373
Orphanet:518	DOID:8761
Orphanet:931	DOID:0050603
Orphanet:2070	DOID:4031
Orphanet:79326	DOID:0050571
Orphanet:83311	DOID:0050052
Orphanet:329802	DOID:0060460
Orphanet:2911	DOID:12961
Orphanet:2302	DOID:10320
Orphanet:2495	DOID:3565
Orphanet:98850	DOID:4798
Orphanet:887	DOID:14679
Orphanet:213772	DOID:3702
Orphanet:90050	DOID:13025
Orphanet:99827	DOID:12287
Orphanet:826	DOID:14484
Orphanet:211237	DOID:175
Orphanet:97239	DOID:0080090
Orphanet:178307	DOID:0060258
Orphanet:97238	DOID:0060255
Orphanet:43	DOID:10588
Orphanet:137	DOID:5212
Orphanet:94147	DOID:0050958
Orphanet:91412	DOID:560
Orphanet:319303	DOID:4471
Orphanet:337	DOID:13374
Orphanet:2919	DOID:0060375
Orphanet:252046	DOID:5900
Orphanet:319223	DOID:0050194
Orphanet:56970	DOID:649
Orphanet:1486	DOID:0060559
Orphanet:2098	DOID:0080052
Orphanet:185	DOID:4297
Orphanet:223735	DOID:0060058
Orphanet:242	DOID:14448
Orphanet:910	DOID:0050427
Orphanet:932	DOID:0080043
Orphanet:2764	DOID:84
Orphanet:2322	DOID:0060473
Orphanet:447	DOID:0060284
Orphanet:285	DOID:14757
Orphanet:104	DOID:705
Orphanet:182067	DOID:3070
Orphanet:289902	DOID:0060336
Orphanet:252006	DOID:5343
Orphanet:133	DOID:10322
Orphanet:306674	DOID:0060556
Orphanet:534	DOID:1056
Orphanet:611	DOID:3429
Orphanet:319254	DOID:11320
Orphanet:424982	DOID:4075
Orphanet:79486	DOID:3081
Orphanet:100026	DOID:0060127
Orphanet:879	DOID:0050266
Orphanet:2655	DOID:13481
Orphanet:971	DOID:0060347
Orphanet:3437	DOID:12297
Orphanet:69723	DOID:0050727
Orphanet:101110	DOID:0050971
Orphanet:139436	DOID:11824
Orphanet:1652	DOID:0050699
Orphanet:274	DOID:2217
Orphanet:733	DOID:0050424
Orphanet:454723	DOID:5828
Orphanet:1515	DOID:0050577
Orphanet:213716	DOID:5533
Orphanet:710	DOID:14705
Orphanet:99812	DOID:0060021
Orphanet:279891	DOID:10697
Orphanet:26793	DOID:0080155
Orphanet:99971	DOID:5690
Orphanet:401986	DOID:0060409
Orphanet:1656	DOID:8505
Orphanet:220407	DOID:1577
Orphanet:91352	DOID:4438
Orphanet:36258	DOID:12918
Orphanet:904	DOID:1928
Orphanet:2737	DOID:11678
Orphanet:282	DOID:9255
Orphanet:562	DOID:1858
Orphanet:1452	DOID:13994
Orphanet:454745	DOID:648
Orphanet:284160	DOID:0060425
Orphanet:247	DOID:0050431
Orphanet:1331	DOID:10283
Orphanet:83465	DOID:8986
Orphanet:39041	DOID:0060010
Orphanet:201	DOID:6457
Orphanet:171723	DOID:0050448
Orphanet:364	DOID:2749
Orphanet:319251	DOID:1328
Orphanet:36387	DOID:0060170
Orphanet:2896	DOID:0060488
Orphanet:319229	DOID:0050195
Orphanet:1653	DOID:701
Orphanet:547	DOID:0060060
Orphanet:507	DOID:9065
Orphanet:95613	DOID:1129
Orphanet:98306	DOID:0050440
Orphanet:218	DOID:2734
Orphanet:33355	DOID:0060020
Orphanet:94068	DOID:14789
Orphanet:31154	DOID:1390
Orphanet:905	DOID:893
Orphanet:30391	DOID:13608
Orphanet:319244	DOID:0050198
Orphanet:389	DOID:2571
Orphanet:97330	DOID:3103
Orphanet:98766	DOID:0050882
Orphanet:65283	DOID:0060173
Orphanet:128	DOID:10075
Orphanet:677	DOID:6823
Orphanet:294060	DOID:0080110
Orphanet:251949	DOID:5078
Orphanet:716	DOID:9281
Orphanet:401953	DOID:0050996
Orphanet:391651	DOID:2431
Orphanet:99928	DOID:3596
Orphanet:83476	DOID:2365
Orphanet:83594	DOID:10841
Orphanet:66627	DOID:2702
Orphanet:899	DOID:0050560
Orphanet:60025	DOID:12117
Orphanet:98841	DOID:0050744
Orphanet:319247	DOID:14472
Orphanet:2750	DOID:0060316
Orphanet:79139	DOID:10844
Orphanet:48818	DOID:0050711
Orphanet:99108	DOID:13620
Orphanet:284804	DOID:0050633
Orphanet:1956	DOID:9240
Orphanet:74	DOID:0050256
Orphanet:221098	DOID:14423
Orphanet:79443	DOID:0080053
Orphanet:102369	DOID:0050888
Orphanet:424019	DOID:7177
Orphanet:319239	DOID:0050197
Orphanet:2131	DOID:0050635
Orphanet:2485	DOID:4253
Orphanet:251877	DOID:4163
Orphanet:90120	DOID:0080068
Orphanet:31740	DOID:841
Orphanet:502	DOID:4998
Orphanet:98765	DOID:0050957
Orphanet:68364	DOID:2860
Orphanet:79135	DOID:0050991
Orphanet:892	DOID:14175
Orphanet:1467	DOID:0060216
Orphanet:42	DOID:0080153
Orphanet:849	DOID:2219
Orphanet:723	DOID:11339
Orphanet:85110	DOID:0050831
Orphanet:98896	DOID:11723
Orphanet:2965	DOID:5394
Orphanet:68381	DOID:440
Orphanet:1493	DOID:0060356
Orphanet:247698	DOID:0050430
Orphanet:314753	DOID:5395
Orphanet:98503	DOID:231
Orphanet:906	DOID:9169
Orphanet:85138	DOID:13774
Orphanet:363579	DOID:4717
Orphanet:97352	DOID:8457
Orphanet:808	DOID:0050569
Orphanet:111	DOID:0050476
Orphanet:184	DOID:1856
Orphanet:251601	DOID:6726
Orphanet:138	DOID:0050834
Orphanet:2968	DOID:6612
Orphanet:171676	DOID:13088
Orphanet:251899	DOID:5648
Orphanet:100003	DOID:4696
Orphanet:98764	DOID:0050976
Orphanet:668	DOID:3347
Orphanet:280	DOID:0050460
Orphanet:59	DOID:0050631
Orphanet:43393	DOID:0050214
Orphanet:101330	DOID:3132
Orphanet:3204	DOID:0060354
Orphanet:3250	DOID:0050788
Orphanet:1412	DOID:0050789
Orphanet:2771	DOID:0060231
Orphanet:213711	DOID:4226
Orphanet:294963	DOID:0060055
Orphanet:86854	DOID:0050750
Orphanet:1560	DOID:10079
Orphanet:243	DOID:14450
Orphanet:415286	DOID:2382
Orphanet:40	DOID:0080050
Orphanet:509	DOID:2297
Orphanet:2388	DOID:0050766
Orphanet:98287	DOID:5621
Orphanet:136	DOID:13945
Orphanet:79430	DOID:3753
Orphanet:55881	DOID:2776
Orphanet:84142	DOID:963
Orphanet:1172	DOID:0050950
Orphanet:83454	DOID:6906
Orphanet:3143	DOID:0050168
Orphanet:88661	DOID:2187
Orphanet:374	DOID:2907
Orphanet:98715	DOID:13141
Orphanet:26790	DOID:3559
Orphanet:79314	DOID:0050574
Orphanet:444916	DOID:4479
Orphanet:3152	DOID:0060251
Orphanet:2483	DOID:1761
Orphanet:79364	DOID:987
Orphanet:1666	DOID:9565
Orphanet:140450	DOID:2477
Orphanet:1248	DOID:14683
Orphanet:654	DOID:2154
Orphanet:3453	DOID:0050167
Orphanet:1572	DOID:12177
Orphanet:97283	DOID:4430
Orphanet:363489	DOID:4757
Orphanet:213767	DOID:3744
Orphanet:2526	DOID:0060349
Orphanet:224	DOID:11717
Orphanet:65753	DOID:0050538
Orphanet:1787	DOID:0060385
Orphanet:356	DOID:4249
Orphanet:91414	DOID:5374
Orphanet:213500	DOID:2394
Orphanet:37553	DOID:0050434
Orphanet:250989	DOID:0060411
Orphanet:50	DOID:8461
Orphanet:67038	DOID:1040
Orphanet:91378	DOID:14735
Orphanet:3416	DOID:0080036
Orphanet:79273	DOID:13269
Orphanet:2810	DOID:12506
Orphanet:99969	DOID:5702
Orphanet:2133	DOID:5379
Orphanet:213625	DOID:5289
Orphanet:530	DOID:14498
Orphanet:79344	DOID:0060293
Orphanet:319276	DOID:4467
Orphanet:221046	DOID:0060551
Orphanet:251883	DOID:4790
Orphanet:85450	DOID:0050636
Orphanet:183660	DOID:627
Orphanet:3280	DOID:327
Orphanet:268129	DOID:0080091
Orphanet:79293	DOID:1391
Orphanet:794	DOID:14768
Orphanet:319234	DOID:0050196
Orphanet:221117	DOID:4969
Orphanet:1945	DOID:3329
Orphanet:97120	DOID:0050646
Orphanet:908	DOID:14261
Orphanet:33	DOID:14753
Orphanet:475	DOID:0050777
Orphanet:418	DOID:0050811
Orphanet:293199	DOID:3250
Orphanet:66662	DOID:4659
Orphanet:93347	DOID:0050640
Orphanet:302	DOID:13777
Orphanet:98428	DOID:2834
Orphanet:118	DOID:3633
Orphanet:101111	DOID:0050974
Orphanet:3198	DOID:13366
Orphanet:221091	DOID:12098
Orphanet:140	DOID:0050463
Orphanet:109	DOID:0050657
Orphanet:98473	DOID:9884
Orphanet:60030	DOID:0050466
Orphanet:104008	DOID:10605
Orphanet:137686	DOID:13812
Orphanet:99798	DOID:0050591
Orphanet:261272	DOID:0060433
Orphanet:91547	DOID:13034
Orphanet:215	DOID:0050534
Orphanet:101078	DOID:0050542
Orphanet:573	DOID:0050472
Orphanet:882	DOID:0050726
Orphanet:454836	DOID:4492
Orphanet:49382	DOID:13911
Orphanet:300878	DOID:713
Orphanet:58017	DOID:285
Orphanet:98979	DOID:11554
Orphanet:3399	DOID:2994
Orphanet:235	DOID:14796
Orphanet:209959	DOID:9388
Orphanet:35689	DOID:230
Orphanet:171886	DOID:0080103
Orphanet:363504	DOID:5557
Orphanet:2686	DOID:5339
Orphanet:99931	DOID:12118
Orphanet:500	DOID:14291
Orphanet:1077	DOID:12661
Orphanet:2940	DOID:0060263
Orphanet:577	DOID:0080071
Orphanet:848	DOID:12241
Orphanet:178475	DOID:0050353
Orphanet:228123	DOID:13450
Orphanet:55	DOID:0050632
Orphanet:52429	DOID:0060232
Orphanet:79126	DOID:2800
Orphanet:137914	DOID:9574
Orphanet:90289	DOID:8472
Orphanet:91355	DOID:9476
Orphanet:99990	DOID:11254
Orphanet:85448	DOID:0050637
Orphanet:2609	DOID:0060536
Orphanet:706	DOID:13832
Orphanet:98970	DOID:0060448
Orphanet:99828	DOID:12205
Orphanet:39044	DOID:6039
Orphanet:213792	DOID:4111
Orphanet:310	DOID:2548
Orphanet:98772	DOID:0050970
Orphanet:68356	DOID:10579
Orphanet:3021	DOID:0050774
Orphanet:90695	DOID:9410
Orphanet:2790	DOID:0080037
Orphanet:79225	DOID:1927
Orphanet:435988	DOID:0060339
Orphanet:71275	DOID:0050641
Orphanet:99361	DOID:0050547
Orphanet:85173	DOID:0050885
Orphanet:234	DOID:12308
Orphanet:920	DOID:0060550
Orphanet:726	DOID:1442
Orphanet:579	DOID:12802
Orphanet:98773	DOID:0050972
Orphanet:329	DOID:2229
Orphanet:261222	DOID:0060398
Orphanet:252183	DOID:962
Orphanet:423275	DOID:0050986
Orphanet:98961	DOID:0060453
Orphanet:1304	DOID:11077
Orphanet:827	DOID:0050817
Orphanet:2167	DOID:0060566
Orphanet:147	DOID:9280
Orphanet:110	DOID:1935
Orphanet:189	DOID:14693
Orphanet:31150	DOID:1388
Orphanet:439167	DOID:3891
Orphanet:2363	DOID:0050331
Orphanet:368	DOID:2746
Orphanet:36426	DOID:0050426
Orphanet:98967	DOID:0060456
Orphanet:363417	DOID:0050814
Orphanet:261211	DOID:0060400
Orphanet:99994	DOID:3222
Orphanet:1830	DOID:0060490
Orphanet:93	DOID:0050461
Orphanet:251056	DOID:0060424
Orphanet:251674	DOID:3774
Orphanet:790	DOID:768
Orphanet:177	DOID:2580
Orphanet:990	DOID:0060341
Orphanet:211067	DOID:0050993
Orphanet:52368	DOID:0050757
Orphanet:79175	DOID:0060176
Orphanet:79264	DOID:0050756
Orphanet:480	DOID:12934
Orphanet:157826	DOID:7280
Orphanet:3208	DOID:0060537
Orphanet:702	DOID:3210
Orphanet:56	DOID:9270
Orphanet:319287	DOID:4463
Orphanet:269	DOID:11727
Orphanet:199323	DOID:4692
Orphanet:466	DOID:0050433
Orphanet:93299	DOID:0080054
Orphanet:98919	DOID:12889
Orphanet:99865	DOID:5834
Orphanet:91546	DOID:11729
Orphanet:73256	DOID:14174
Orphanet:164736	DOID:0050628
Orphanet:69739	DOID:0050682
Orphanet:2849	DOID:0060476
Orphanet:77	DOID:12271
Orphanet:98761	DOID:0050960
Orphanet:369920	DOID:0060278
Orphanet:3380	DOID:1085
Orphanet:3273	DOID:5485
Orphanet:175	DOID:14773
Orphanet:2050	DOID:0060438
Orphanet:101	DOID:0060162
Orphanet:2032	DOID:0050156
Orphanet:2700	DOID:9672
Orphanet:93270	DOID:0050549
Orphanet:2406	DOID:12697
Orphanet:65759	DOID:0060234
Orphanet:280898	DOID:12030
Orphanet:1231	DOID:0060549
Orphanet:513	DOID:9952
Orphanet:83315	DOID:0050481
Orphanet:583	DOID:12800
Orphanet:2665	DOID:4773
Orphanet:213	DOID:1064
Orphanet:729	DOID:8997
Orphanet:86875	DOID:0050523
Orphanet:482	DOID:7365
Orphanet:210141	DOID:10970
Orphanet:28378	DOID:0050725
Orphanet:168572	DOID:0060346
Orphanet:3156	DOID:0050576
Orphanet:2157	DOID:0060168
Orphanet:99797	DOID:13714
Orphanet:824	DOID:4971
Orphanet:251612	DOID:4851
Orphanet:86850	DOID:8683
Orphanet:1522	DOID:0080033
Orphanet:163927	DOID:4398
Orphanet:2314	DOID:3261
Orphanet:811	DOID:0060479
Orphanet:206970	DOID:450
Orphanet:38	DOID:0060362
Orphanet:411493	DOID:0060279
Orphanet:217385	DOID:0060432
Orphanet:263297	DOID:0050579
Orphanet:58040	DOID:0060098
Orphanet:370079	DOID:0060430
Orphanet:842	DOID:5842
Orphanet:813	DOID:14681
Orphanet:511	DOID:9269
Orphanet:93474	DOID:0060222
Orphanet:2213	DOID:14670
Orphanet:210584	DOID:496
Orphanet:79490	DOID:2286
Orphanet:2752	DOID:0060373
Orphanet:251627	DOID:3181
Orphanet:316226	DOID:0050952
Orphanet:501	DOID:3534
Orphanet:3144	DOID:0050775
Orphanet:774	DOID:1270
Orphanet:79151	DOID:0050606
Orphanet:69078	DOID:3382
Orphanet:98464	DOID:0060309
Orphanet:251	DOID:12721
Orphanet:616	DOID:0050902
Orphanet:217604	DOID:12930
Orphanet:1369	DOID:0080132
Orphanet:84	DOID:13636
Orphanet:97	DOID:0050990
Orphanet:1620	DOID:0060417
Orphanet:79365	DOID:420
Orphanet:51	DOID:0050629
Orphanet:382	DOID:0050799
Orphanet:3392	DOID:2123
Orphanet:157962	DOID:0060482
Orphanet:127	DOID:0050681
Orphanet:550	DOID:3687
Orphanet:782	DOID:14686
Orphanet:915	DOID:6683
Orphanet:758	DOID:2738
Orphanet:548	DOID:1024
Orphanet:91347	DOID:6275
Orphanet:95430	DOID:0060313
Orphanet:767	DOID:9810
Orphanet:763	DOID:0080038
Orphanet:1305	DOID:0060464
Orphanet:3096	DOID:14525
Orphanet:289899	DOID:0060159
Orphanet:134	DOID:14723
Orphanet:272	DOID:0050559
Orphanet:79452	DOID:0050580
Orphanet:728	DOID:2556
Orphanet:900	DOID:12132
Orphanet:33577	DOID:1525
Orphanet:75233	DOID:14497
Orphanet:33364	DOID:2960
Orphanet:95458	DOID:5644
Orphanet:1871	DOID:0050795
Orphanet:526	DOID:0050477
Orphanet:1187	DOID:0050647
Orphanet:2745	DOID:0050780
Orphanet:2311	DOID:0050568
Orphanet:79136	DOID:0050992
Orphanet:48104	DOID:8553
Orphanet:34587	DOID:0050437
Orphanet:171695	DOID:0060372
Orphanet:37	DOID:0050605
Orphanet:178342	DOID:0050905
Orphanet:314679	DOID:0060238
Orphanet:1520	DOID:14737
Orphanet:576	DOID:0080070
Orphanet:98427	DOID:8432
Orphanet:342	DOID:2987
Orphanet:125	DOID:2717
Orphanet:772	DOID:0050444
Orphanet:487	DOID:10587
Orphanet:658	DOID:1558
Orphanet:217071	DOID:4450
Orphanet:168782	DOID:13487
Orphanet:70587	DOID:12716
Orphanet:87884	DOID:0050563
Orphanet:73260	DOID:12662
Orphanet:375	DOID:9808
Orphanet:79128	DOID:0050159
Orphanet:178469	DOID:0060307
Orphanet:535	DOID:0050169
Orphanet:881	DOID:3491
Orphanet:180	DOID:9821
Orphanet:348	DOID:5204
Orphanet:304055	DOID:1785
Orphanet:276	DOID:0060013
Orphanet:65284	DOID:0050659
Orphanet:2152	DOID:0060485
Orphanet:364574	DOID:0060379
Orphanet:83597	DOID:639
Orphanet:1223	DOID:12386
Orphanet:98848	DOID:4660
Orphanet:411709	DOID:14766
Orphanet:1788	DOID:0060383
Orphanet:93969	DOID:0060326
